Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
ECO204Y1,Microeconomic Theory and Applications (for Commerce),,"The use of microeconomics to analyze a variety of issues from marketing and finance to organizational structure. Consumer preferences and behaviour; demand, cost analysis and estimation; allocation of inputs, pricing and firm behaviour under perfect and imperfect competition; game theory and public policy, including competition policy. Business cases are used to connect theory and practice and to highlight differences and similarities between economics and accounting, marketing and finance. This course is restricted to students in the Commerce programs.","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1']",[],"['ECO200Y1', 'ECO206Y1']",[]
ECO206Y1,Microeconomic Theory,,This course deals more rigorously and more mathematically with the topics included in  ECO200Y1 and is intended primarily for students in certain Economics Specialist programs.,"['ECO101H1', 'ECO102H1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1', 'Complicated']",[],"['ECO200Y1', 'ECO204Y1', 'ECO200Y5', 'ECO204Y5', 'ECO205Y5', 'ECO206Y5', 'MGEB01H3', 'MGEB02H3', 'MGEC02H3']",[]
ECO208Y1,Macroeconomic Theory,,This course deals more rigorously and more mathematically with the topics included in  ECO202Y1 and is intended primarily for students in certain Economics Specialist programs.,"['ECO101H1', 'ECO102H1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1', 'Complicated']",[],"['ECO202Y1', 'ECO209Y1', 'ECO202Y5', 'ECO208Y5', 'ECO209Y5', 'MGEB05H3', 'MGEB06H3', 'MGEC06H3']",[]
ECO209Y1,Macroeconomic Theory and Policy (for Commerce),,"Macroeconomic issues relevant for commerce students. Analytical tools are used to examine policy issues: Canadian government budgets, Bank of Canada monetary policy, exchange rate policy, foreign trade policy and government regulation of financial intermediaries. This course is restricted to students in the Commerce programs.","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1']",[],"['ECO202Y1', 'ECO208Y1']",[]
ECO210H1,Mathematical Methods for Economic Theory,,"An introduction to mathematical methods commonly used in economic theory. Topics include: multivariate calculus, concavity and convexity, unconstrained multivariate optimization, multivariate optimization subject to equality or inequality constraints and differential equations.","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1', 'Complicated']",[],"['MAT235Y1', 'MAT237Y1']",[]
ECO220Y1,Introduction to Data Analysis and Applied Econometrics,,Numerical and graphical data description; data collection and sampling; probability; sampling distributions; statistical inference; hypothesis testing and estimation; simple and multiple regression analysis (extensive coverage). Learn how to analyze data and how to correctly interpret and explain results. Use Excel to analyze a wide variety of data and replicate tables and figures in economics research papers.,"['ECO101H1', 'ECO102H1', 'ECO105Y1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1']",[],"['GGR270H1', 'PSY201H1', 'PSY202H1', 'SOC202H1', 'SOC252H1', 'STA220H1', 'STA221H1', 'STA248H1', 'ECO220Y5', 'MGEB11H3', 'MGEB12H3']",[]
ECO225H1,Big-Data Tools for Economists ,,"An introduction to the big-data tools—including Machine-Learning techniques—economists increasingly use in applied research. The course explores unstructured data sources such as text files, webpages, social media posts, satellite imagery, and weather data. It offers a practical introduction to creating datasets from these sources (e.g., web scrapping), linking data, and managing and visualizing them (e.g., geospatial visualization).","['ECO101H1', 'ECO102H1', 'ECO105Y1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1', 'CSC108H1', 'CSC110Y1', 'CSC148H1']",[],"['CSC311H1', 'ESC190H1', 'JSC270H1', 'STA314H1']",[]
ECO227Y1,Foundations of Econometrics,,"A rigorous introduction to probability and mathematical statistics intended for students in Economics Specialist programs. Probability and estimation theory, sampling distributions, hypotheses testing, multiple regression analysis. Students will learn the tools used in economics and finance to model and address randomness and uncertainty.","['ECO101H1', 'ECO102H1', 'ECO100Y5', 'ECO101H5', 'ECO102H5', 'MGEA02H3', 'MGEA06H3', 'MAT133Y1', 'MAT135H1', 'MAT136H1', 'MAT137Y1', 'MAT157Y1', 'Complicated']","['MAT223H1', 'MAT240H1', 'MAT235Y1', 'MAT237Y1', 'ECO210H1']","['STA237H1', 'STA238H1', 'STA247H1', 'STA248H1', 'STA255H1', 'STA257H1', 'STA261H1', 'ECO227Y5']",[]
ECO231H1,Economics of Global Trade,,"This course is intended primarily for students in the International Relations program. This course offers an introduction to the economic causes and consequences of international trade in goods, services, labour, innovation and capital. Attention will be devoted to the economic impact of policies that affect these flows, such as protectionism and outsourcing.","['ECO101H1', 'ECO102H1', 'ECO105Y1']",[],"['ECO230Y1', 'ECO364H1', 'ECO364H5']",[]
ECO232H1,Global Macroeconomics and Policies,,"This course is intended primarily for students in the International Relations program. The course serves as an introduction to some of the causes of differences in economic performance across countries and the impact of a variety of government policies, such as monetary and fiscal policy as well as exchange rate regimes, and how each of the three interact in response to changes in development, sovereign debt, monetary unions and financial crises.","['ECO101H1', 'ECO102H1', 'ECO105Y1']",[],"['ECO230Y1', 'ECO365H1', 'ECO365H5']",[]
ECO250Y1,Special Topics in Economics,,Courses may be offered in one or more subjects each year. Students must meet the prerequisites announced by the Department.,['Complicated'],[],[],[]
ECO251H1,Special Topics in Economics,,Courses may be offered in one or more subjects each year. Students must meet the prerequisites announced by the Department.,['Complicated'],[],[],[]
ECO252H1,Special Topics in Economics,,Courses may be offered in one or more subjects each year. Students must meet the prerequisites announced by the Department.,['Complicated'],[],[],[]
ECO299Y1,Research Opportunity Program,,Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities/research-opportunities-program. Not eligible for CR/NCR option.,[],[],[],[]
ECO305H1,Economics of Accounting,,"The economic impact of accounting rules and practices for firms and financial contracts. Topics include: economic models of agency, economics of optimal accounting rules such as government regulation of corporate disclosure and the economic returns to financial reporting. No previous knowledge of accounting is required; the basic language of financial accounting will be covered.","['ECO200Y1', 'ECO204Y1', 'ECO206Y1', 'ECO220Y1', 'ECO227Y1', 'STA237H1', 'STA238H1', 'STA247H1', 'STA248H1', 'STA257H1', 'STA261H1', 'Complicated']",[],['Complicated'],[]
